Index,Address,Time Diff between first and last (Mins),Face Attempts,Detected As a Robot At Least Once,Face Match Percentage,FLAG
1878,0x312872ce3bc4074b14af2235858eee22bfdef09d,175200.53,1,0,99.99777804762891,0
1879,0x3129628431ca6ccb9435d58741648879126f3864,24995.0,1,0,91.58413603186776,0
1880,0x3135865857b0856a7ea9526fe6cef1378f7a9229,535982.97,1,0,99.34451522181534,0
1881,0x31403d6da0831bcea313cdbd6c15e6c176e4430e,6941.1,1,0,94.51818727503998,0
1882,0x314159265dd8dbb310642f98f50c066173c1259b,151991.08,1,0,87.31083181528777,0
1883,0x31503a5a688a5483ec9a916efc519e596dcd7087,75.45,2,0,93.93443282523147,0
1884,0x315c2276fe4632738fa41febe6747b620aabaae4,566559.85,1,0,100.0,0
1885,0x316323f244d18674522d466b0261a0b26f924a55,162354.2,1,0,81.13955578010652,0
1886,0x3164247bc7d4f13ff19505f7d209c8865ce354aa,718.08,1,0,88.54227911932846,0
1887,0x316a553f5e96db3fe6c53b3507de93fc544063cb,327.12,2,0,90.88406793859441,0
1888,0x3174e0b8aa945883639ca20ae897def512094335,322.47,2,0,87.46999305150024,0
1889,0x31783f69341afb9781e46d52991635739dfb2cce,329.92,1,1,91.16522457168765,0
1890,0x3178f7f6550aa04d8472de1dc05052c5efa20340,729293.67,1,1,98.41292383718546,0
1891,0x3179710c08beea434a8bb4b0100d513e95edf3cb,65.57,1,0,100.0,0
1892,0x317a194c7b7117cfdf8cde4d85621e79df4c09e8,1047500.25,1,0,93.61931889204169,0
1893,0x317b2fbb74c00eb62dff689004558027d3547113,226781.67,1,0,90.20188693736658,0
1894,0x317ca58a0f0c89c149c2a020becd7b8dac68f3e2,499569.4,1,0,94.07596230767142,0
1895,0x318928f7ed114c49673866613c1f476792c051de,556.15,1,0,89.0850573138568,0
1896,0x31985345c87b7332f632c626bad03efbdaf72925,576550.47,1,0,99.93800227943306,0
1897,0x319aa8a0fb91e6f0db3d505c4758f08e58385104,57.45,1,0,84.41931133192229,0
1898,0x31a4980f67218311d4b305ddb148e222d6b318a0,302706.03,1,0,89.98764023939104,0
1899,0x31a71814d42464575f9d0c3acf0e4c46f4956b39,4.83,2,0,90.54573383840852,0
1900,0x31a9b3a25f297ba8ef54cecabbff5e777d506645,482434.07,1,0,87.42004192860712,0
1901,0x31b5bd99ceab03ea6cbef679b39ff14cc324fb36,3.2,1,0,87.62884301859627,0
1902,0x31bac2022a11f21da8b788f96ed5097d675c81f4,291451.1,2,0,94.31368025637028,0
1903,0x31bb24ed7741112970f5e334e4ad5b76403bb05d,137088.98,2,1,94.65602668187097,0
1904,0x31be7a4d3be2d036298b104a53711faf1e3ad9f3,933412.13,1,0,92.00261002979528,0
1905,0x31cdb0c992d4348c63f5ff2036510c849ff3b1ab,348894.37,3,0,96.87402318472127,0
1906,0x31d815d84383662a94633e940b9a91bdbff674d1,92273.45,2,0,97.92251962280604,0
1907,0x31de9bd460811e355922bfb3a0f7cb9bf21f5d68,9.17,2,0,94.70746092623777,0
1908,0x31e438d3080f18dfe815454c76e7341e92a04207,226778.2,3,0,92.20862363846452,0
1909,0x31e55c4f5fd749efb8fd8eba5dd76dbf3ad87679,65.32,1,0,95.9360951971871,0
1910,0x31e89d5186fa7aa857bf81e3bad5e183a006900c,20209.6,2,0,90.71859310610705,0
1911,0x31ebfdef452134d432274a6396610d0376edf141,930101.23,1,0,95.7252918454689,0
1912,0x31f5d6aed6f922b4f9cbcb282b619cc45df14d9e,546166.42,1,0,93.81096260887752,0
1913,0x31fedb3441e02f3d70b1dc43be268e5532b54c64,48730.72,1,0,86.84840783324478,0
1914,0x31ff071eba19860b5cd4eda1ec958d6e1e4dfe82,27352.08,1,0,97.18937368501311,0
1915,0x3205f4a9f1246eba7618ce4bdc60a1716eab3fca,468699.97,1,0,96.54031729322271,0
1916,0x3206dbedc9bfa09db1ff6d1949e4741edc0d488d,309.53,1,1,89.7028091122684,0
1917,0x32073b1f374feda75180f1ef0add861c59a25a10,19.42,1,0,91.36184360527889,0
1918,0x32095aace291e2adc9a5e4f8a5aeda87b4358ab5,68.53,1,0,85.73072018541927,0
1919,0x320b1377aa54f836feff0b3cba867ba0c94ac150,326.42,1,0,93.63006739765062,0
1920,0x321eb1ad0eee6e0175e937a3f3be2856dfeb75e3,283902.75,1,0,86.19041190658034,0
1921,0x32216b2605cb220b1f6d0317cb1e2ca8b5195a14,741486.0,1,1,93.06381759311721,0
1922,0x3225e91f174840a74720a5b60a05d2d7acf22178,148002.5,1,0,92.82859686589865,0
1923,0x32302478e846adb506eae6bd4f0d177c164758f9,931014.72,1,0,89.9417899325602,0
1924,0x3247c7e879ac2682ef02b2b987781570b86c4fd5,5.08,1,0,93.75767740046082,0
1925,0x32489c7881462dd8e2e279ea83f5c917ddd57a2d,319341.6,1,0,100.0,0
1926,0x324d2a23f754d53bf31ef18293a4507e2bda8bd5,322.6,3,0,94.56535398683714,0
1927,0x32510c4ac377de20802457c1b1a32c6fc6883450,275763.55,1,0,97.14963775024975,0
1928,0x326965015021af0b5f18977585f85906e4192acd,163636.85,1,0,98.02182139718113,0
1929,0x326e9ae0910f7a4c690a33c505555c40d42ce512,148810.28,1,0,90.89547471269016,0
1930,0x327547f9f552345da14d787dc330584683e09349,39.97,1,0,95.6510729712147,0
1931,0x3284ee45cf16f60656157104b71d00f058fb0e9e,52940.8,2,0,100.0,0
1932,0x32855f499bda19acaa52639712d8b7112cb97d1d,110893.35,1,0,89.39704666806355,0
1933,0x328bfe90b5d1406516256097d45d88d89a1242f9,67415.47,1,0,89.34881645334248,0
1934,0x328f5a462a91f082c5ec9c5c9342f11150d4230d,17.62,1,0,86.95540464079379,0
1935,0x3292e766590e64901c5c877d659fc181c8ea87a6,926369.08,2,0,97.2455778970826,0
1936,0x3297bfdad5d48063e8a00b03c8bcee96d2b66873,778330.27,1,0,86.73737889001053,0
1937,0x329c00101eff1ced1f5e8600e5f946d0ac54fad7,326492.0,1,0,85.86052308065028,0
1938,0x32aabe748bbda0854d76d685f2da3ff8ad534586,91550.33,1,0,89.58407104204291,0
1939,0x32ab6983423122e8115418f5798961961d06a764,9868.17,2,0,90.22130705783121,0
1940,0x32ae828c5122ee4372c7fa805b173b8637656e2b,197348.25,1,0,85.35717597792167,0
1941,0x32b9b948a0e910cc3ec6236e17cb7e9b300dc082,321.02,2,0,89.66658788589415,0
1942,0x32bc108a12d028b179c3f3b0110bd2f97eb5bc4b,15898.83,1,0,95.82119269871325,0
1943,0x32be343b94f860124dc4fee278fdcbd38c102d88,21254.62,2,0,90.3690358427029,0
1944,0x32c0581c7bc15a93853c408a2ea955694fb573d9,0.0,1,0,88.77400003592729,0
1945,0x32c43b3019db05d2c83e3dac6d238f94aa58dcc3,336104.9,2,0,86.35262621972558,0
1946,0x32d8741b7b0053174de8d8fa27a0cb2cc0042274,65.03,1,0,88.35923681731212,0
1947,0x32df3249b0b058b182a22c6318f51219b51355d3,1316347.4,1,0,93.83001841911988,0
1948,0x32efc592731a55d6908d740852a57fc5fad50d15,46067.95,2,0,95.03050934098971,0
1949,0x32f83d66d70cbe1e0675b216f17df50c1e8e68c6,527955.72,2,0,91.0473731089448,0
1950,0x3308040039809a299c4e59c1f603ffa4366ffa14,226785.9,3,0,87.73416346277074,0
1951,0x330a0b5696643de7dfdc51132ffed3692e15d5cc,957521.1,1,0,94.05422054034374,0
1952,0x33146d62f22eb8be73b1854494a23c5a67ee9efa,504285.38,2,0,90.34347367902919,0
1953,0x3316b21627f01b1b0498f27bb490157d05dc02dc,200099.62,1,0,100.0,0
1954,0x331ff970b438cfd58f18c0ca7ddfe1c6bf289610,999152.8,1,0,97.76950361313615,0
1955,0x332502330249278899e02226be60fed168a796ed,132985.05,3,0,94.22378729878507,0
1956,0x332f43d15aeb8a865260ced5685a4b3de6e3d450,1.97,1,0,95.88417119234897,0
1957,0x3333fc7891d304d2f72984e5bb7eaba6338b1727,0.0,1,0,100.0,0
1958,0x333e303f97569cf903e7bc7e4f76378de595a6a4,268.6,1,0,95.3084660791635,0
1959,0x3340772e457324569b97ae67298a6dca030d9723,162156.4,1,0,81.17773360869239,0
1960,0x3342649814717811764b1e04de3d34c969e55437,72.85,1,0,87.1775167052037,0
1961,0x33524c90d527be55374fa7b5dce0047658f609a2,55397.95,1,0,81.33441572735583,0
1962,0x336596de574b0964747e73dd80b660b1c17737fc,200687.43,1,0,83.2132904311999,0
1963,0x336c28283d2bec830ef9c57c1b7cbefcd5e30b8b,226764.55,1,0,87.32749897059266,0
1964,0x336d2faa6416f2e8f60491271fc940d07ab25550,1010767.08,1,0,88.0699163582267,0
1965,0x33701e91d1610c16d7da76cead83160316ff44fe,317.83,1,0,96.67695396328911,0
1966,0x3371dccf8b824b8f62ac4554041e64bb92bc6b71,319587.57,2,0,99.05763204239643,0
1967,0x3378c24677439ed10bea75cfcbdad87ae707332d,250411.05,1,0,91.2299217435751,0
1968,0x338031a963406754bc2b3872fa5078a7ebdebb54,70.3,2,0,93.20535183671319,0
1969,0x33835f746c31ab95209c2f5eccf74f12688554a3,946039.25,1,0,91.45587221757303,0
1970,0x3387bb86a1b195b3ae4d6a5d7668765e1ea3db6d,28772.53,1,0,90.23011769414744,0
1971,0x338f30f967c1367388975d063662bfd79833de66,291418.95,1,0,100.0,0
1972,0x339c577ebd53b8fb229d892c57dc36517497d859,11.77,2,0,86.48173602126235,0
1973,0x33a4da63d90ff11edce58c776e04e5b309637e75,319339.87,1,0,81.99420163094447,0
1974,0x33a8cb276153049c9d3905a26c700b27944d681a,173981.92,1,0,96.58835540405492,0
1975,0x33af04c25eb30c14f5d1652ce196e562c109eb9d,328.15,1,0,83.61143693292591,0
1976,0x33b2d92a08e3ba4b8fec7330a8df1aeecd13f9a7,63.67,1,0,96.55884549915707,0
1977,0x33babc6cd1a6c0aee80622cc742f3e2d24463397,682390.27,1,0,89.88544610532031,0
1978,0x33bb2b45a21bbe5b301871118aad83495873eea2,326.97,2,0,89.26733781961029,0
1979,0x33c3aa2b52d55b99e31d4893519759846d3b16a4,18.47,2,0,91.15001498253226,0
1980,0x33c59371314c37e22b7d86dde9246c56fd86845f,1011410.55,1,0,88.98083075534213,0
1981,0x33c95c5facc3a528e8128ed6f02d7cc839383c6b,920796.33,1,1,86.82860852012074,0
1982,0x33cbccbb02f2125fe5290870bb5a5664cb4c778c,7.45,1,0,84.51140733431315,0
1983,0x33cbe8778c6e0d2c2d8b11b6b5821c85c7a36d86,438.3,1,0,89.7860403653012,0
1984,0x33ce09eec053e1a4bf847046135a94a4ec5f7260,322.78,1,0,91.17456338210607,0
1985,0x33d4a71e82d18ab897e547d8ef19eaabf07d8d9a,325.83,2,0,94.70220486890018,0
1986,0x33d5bc6de50b0a8b0e421e74fcbd3d91b9642181,78.0,1,0,84.0006937589012,0
1987,0x33e2dd4a0c64e19eb4a92cbe28d3300e554db080,93.08,1,0,85.89177208326885,0
1988,0x33e52c2b40aa4bbae444c338e6371f97dce5d08b,291426.48,1,0,93.67073000991897,0
1989,0x33f28ddc58dd297894b156a9bfc67afd94933872,47.62,1,0,87.45950227917756,0
1990,0x33f524dca40bd728ae248b00e8f527d46aa864fa,778799.4,2,0,100.0,0
1991,0x33f53d3222d6181c19722beb99a7b663bb356fc7,555420.95,1,0,89.84663781418992,0
1992,0x33f67d9f52a83f8f84ab3c14695c3e6a5f20739f,66.78,2,0,95.37275873251338,0
1993,0x33f9da14bfccc7f1dac986573be0180106355ad1,325.1,1,0,88.01330126585344,0
1994,0x3402f6ce5ec93dcd84eb7f0fa4b6d8806c5e3b66,326.03,1,0,91.45241307023484,0
1995,0x3405928a75bb0134d256871a0a5735442d440c2a,69.63,1,0,93.53306185222378,0
1996,0x340f90e16e8cf4010ab77e9c27f7712f30a0ca23,87561.22,1,0,92.52656852108176,0
1997,0x34155654d2a6ef9126de1998aedd50fd8cbf26c4,813543.02,1,0,97.28556453364034,0
1998,0x341779bf2b7c0eba79b92851f789edc4ae5c99d5,131657.12,1,0,93.62065550956329,0
1999,0x341973b8698ad386dd794c3367e99659dcfc5385,0.0,1,0,100.0,0
2000,0x34268f8c1ab79d2ebfb59e9637a59a3d323f0afd,319344.2,2,0,84.16133407742922,0
2001,0x3428a00a51ca130a62cd3309c4091dc6fc11c631,781966.58,1,0,97.28334699690863,0
2002,0x342b4cd5bfdcdb2c412eb7af31685dd9cf379bd8,564996.67,2,0,90.37972310329998,0
2003,0x342e0f268c58aa98ac438421453e7ba767ded9e2,210634.62,1,0,95.20736525455074,0
2004,0x343379619bab764d546d1dbb5fd13d2eb4375c18,248416.35,1,0,91.56418249835554,0
2005,0x343e94f9c1dc92955ebd711611d4adf47ba43a22,83138.48,1,0,95.29835616486737,0
2006,0x3440e75d16c79fa2c67bff4041ab3ea06c6824d0,768007.43,2,0,94.07331860157244,0
2007,0x3441f925e7ddab1df44650355dfbbaad57d2a443,1045320.87,1,0,92.69636822237666,0
2008,0x3442e29ddf468bc438d57b01fd0c2648d633f8e4,3.03,1,0,89.65785133320531,0
2009,0x3444afbaead9b630bf0bdd3292b12223b7209fc7,68.37,1,0,87.92840514698949,0
2010,0x3447bf18a51f41bbb20aad8b96259e36a80e4874,684414.1,1,0,95.96573799889434,0
2011,0x3449baf741e3e80c5ca109f126d0eb7259f811a6,513891.02,1,1,82.08987682178527,0
2012,0x344ae078033cfa8495226a0c797c9092d3417052,50.7,1,0,86.6895906138331,0
2013,0x344b4e61acc56f87f0ee1fec9763172cec8b7fd9,1024381.72,3,0,96.12306014455677,0
2014,0x34579ccc0a0666a514923063edee3b79bfc15347,0.0,1,0,92.49617251789576,0
2015,0x3458ac1ac6f9e9d1fbaf6d4c598d491e4f4fd938,58.37,3,0,87.19132503935089,0
2016,0x345e5599498397cc034c056816625737e221818a,45777.22,1,0,87.7303354575486,0
2017,0x3460158c5de3a61c010ce718b38efa2e44a78b85,351431.32,1,0,99.1467742549039,0
2018,0x346535d1723acc6f237f112876cf85749b24262e,480903.52,1,0,90.5690991654639,0
2019,0x346abf2004b511a44db1f2a07e4ef9797a4d4d60,440786.35,1,0,83.84442682816334,0
2020,0x346f118ead9871f1608ba9d737c1459f5a9dd2df,288.05,1,0,87.16968856006311,0
2021,0x347e609b64777713036434880b2bb77a06d6d0ed,32.03,1,0,94.49649272163546,0
2022,0x347f197e1a6baf6e723ad3af514ae9d73e1d2960,323.75,1,0,90.20809722298105,0
2023,0x348d65c52eca77a38535c0f2621501ccdd2647ef,2.12,2,0,91.77595155264642,0
2024,0x3497627895b72774927848239e923fe68997cc52,737414.95,1,0,96.42660212170632,0
2025,0x34a213ee19cbe47010854eeee878cf4af1a67069,4112.15,1,0,95.83133164414241,0
2026,0x34a31c42a435849c44b72c481abe2b74a1f99d5d,211.53,2,0,90.90486729787622,0
2027,0x34b2763c8b429357181add14e6695e12cd988127,96535.98,1,0,95.5588806545051,0
2028,0x34be54b435a8af03929d99f2f500937ddcf1bc9f,28038.68,1,0,87.81670249546198,0
2029,0x34cd14e564d8c82673adc0980a94736b38e13b68,327.8,2,0,84.75939792379639,0
2030,0x34cf0a3eedcbaacaecf240b55693d6bcb192e8a4,2680.68,1,0,91.47626972696978,0
2031,0x34df6fceb823b0d0f65f73d5c1a3c471f090f0ca,9437.78,1,0,87.34531898949915,0
2032,0x34e67a96933bab060970a9ec09fefb67231a34fb,126719.85,1,0,87.0673363391804,0
2033,0x34f94a00cb633b53be4dc5e751632ec283837783,7.15,1,0,88.74982384630202,0
2034,0x35028abf6411c2f9135221c655249a776d0f6678,70.17,3,0,96.15846320536073,0
2035,0x3509f7bd9557f8a9b793759b3e3bfa2cd505ae31,680886.22,1,0,89.85286856803287,0
2036,0x350d038b70e4acea961427347c6bed44ad8a3d50,201139.0,1,0,80.61938774321965,0
2037,0x3520b0be89551596637d9df6f82d910fff2c6529,972.48,3,0,93.46056864985097,0
2038,0x352143be6cd0522ed6d715e6a4b389d43b69d18c,183884.68,2,0,94.89702441327496,0
2039,0x3521f15e8a372283fe526467c18cfbad7f6611f0,1.72,1,0,92.62167853542074,0
2040,0x352a3d9fde79fd356017ee05156f2959cbf76866,901559.75,3,0,91.68230274751329,0
2041,0x353846831d58aeb7cd4cbd0091eb426440e0ab0b,342942.6,2,0,84.72544331984948,0
2042,0x3538e6deb6006ed8c51b83d67acd8b9ab9a55b48,68.15,1,0,86.00592259772071,0
2043,0x353c8c972b23c5d4b33d1f7db9ded856e07fbaf3,874130.45,2,0,96.39922034393274,0
2044,0x353cee5ee88430078eec0299efb50e87b79f2c49,463972.53,1,0,93.08617662307607,0
2045,0x3546316f7f85a18f814816863291720a6a39a60d,13969.9,1,0,93.15893689018952,0
2046,0x3547905beebdee2944e012e7eb98bf48b40cb7e2,54.97,2,0,96.36031796975432,0
2047,0x356197840bf481cda31b7673f97b0593c5cebfe7,1017038.23,2,0,90.1409416207968,0
2048,0x3565bc09ba198fb40e831dfd9c4edb65c1cb20bb,327.37,1,0,98.93138679526268,0
2049,0x35672be75aac127edb9faa748dd483f2beafd16e,734670.72,2,0,88.02282455103709,0
2050,0x35687fc923912897e5859a8b02415304f910f522,950313.48,1,0,94.08714185523502,0
2051,0x35691d9d2c145ddde2580a81c695809e29129911,0.0,1,0,88.97261712047728,0
2052,0x35727cb96fde97c09f0b37ea22749d9f5e03541a,3.2,1,0,96.4233811402285,0
2053,0x3573f6be93ca7a74c97d02a9df5a6ded5e3ef037,32791.43,1,0,94.9686526070095,0
2054,0x35756b28f4b749de31c17eabddd3bde990512eea,62.3,2,0,85.98419201155676,0
2055,0x3585ba03f329edd438afb100e735c9184bbb3ee0,803700.77,1,0,81.35576935229284,0
2056,0x3586781523bd02a377dfbc5ec2d5f9e2414979b6,324.53,1,0,89.97549916119058,0
2057,0x358a99c8bdbcc4c866cab7c63ecc986f753b6a11,548093.73,1,0,86.21917905569384,0
2058,0x3597460e7da0456fed39280ffdd15777780c50fe,468092.53,1,0,95.17192032883564,0
2059,0x35a0770cda49d63ed035b4501e7ff1600b9e65fc,59641.3,1,0,86.67773851378277,0
2060,0x35a331a51714582120f0f0a0ce2a60f489be5e96,142160.55,1,0,91.35306399913024,0
2061,0x35a344f3bbc856246dda2b72843fc8f70c38c678,974652.08,3,0,94.86750969217317,0
2062,0x35a80a8f2e3f6533f2b7ee9ceadad1b6007e2604,319312.13,3,0,92.99079615985626,0
2063,0x35aa838e84f3086dc7f29e0047c8a7821145cecc,2.38,1,0,82.1426888041764,0
2064,0x35b7b97e997132714756dd45f9a72d1a624a07b1,311.9,1,0,94.97696577787073,0
2065,0x35bf69fd04c13eec841e25cc58809174500b96a7,226780.37,2,0,91.61621894465908,0
2066,0x35c4032cf3738d09d11f8e297c78da325e1fb733,77.02,1,0,87.21204376993384,0
2067,0x35d9e90113ab8438862adafc51279dbf12073f3c,78.88,2,0,100.0,0
2068,0x35dd9e2c727b64af6f741417d03cf8ae149c6f2b,374458.65,1,0,92.55891786611556,0
2069,0x35e69cd65886ec0f6f6bccfe53456226de8bd08c,61.55,3,1,93.49782622535848,0
2070,0x35e72027b290864c1cc4c94bd54c6e685527d02d,56396.1,1,0,89.28772099572899,0
2071,0x35e9ab45ca7078656fe29de20aa705b8118b8678,429407.2,1,0,89.0205187582263,0
2072,0x35ea42f703b3b87b400833bd5d425810392ac7fc,1541063.2,1,0,93.46180181428721,0
2073,0x35eaeb19e59fb4e14fd3ca16dc9da73d03ec51fe,1483.4,1,0,95.20665411579306,0
2074,0x35f173f8ee55bd5d3bd19169c8d02b096ec2669f,494014.03,1,0,87.62844512734335,0
2075,0x35f8078d37906fa4b4c74cdbb5855dc76e5b71fb,319292.87,1,1,91.37022979636542,0
2076,0x3605fc35932ab8e5c7d2b19da72f13844381bd1b,319.67,3,0,82.19682696714779,0
2077,0x360947e392c7b11eaea12a2642799a8df331ca7e,994620.28,1,0,100.0,0
2078,0x360c097f1ec5de025431ef79187601b038fc9b9f,940588.23,1,0,95.5012761511508,0
2079,0x36129a807094f2a2ab1883c524e4cfa629596019,192603.35,3,0,92.58808287738933,0
2080,0x36171a892cff3f89bea7e9f45e65009678e4e01b,791776.7,1,0,94.48252165686654,0
2081,0x361de628715053bc29bc40a89d66a180eb9ee085,319.4,2,0,91.87739277741946,0
2082,0x3621466f023fa88cdc9d9dcd81f147d93ed3e436,226749.52,1,0,84.9406921826469,0
2083,0x3629b45bbf972adc23c064d31b7d7c6ce17415d5,1727478.58,1,0,96.70816201652096,0
2084,0x362c622ca61a7d7d2a86fb98c07bb204808ecb29,6221.2,1,1,94.175469172834,0
2085,0x36380f7a3e23d12c44df4420daf5ee47c3b063f9,226776.35,1,0,100.0,0
2086,0x36438e9604793228868dd7adf008339c70d5bc15,8.92,1,0,91.12682567081657,0
2087,0x364499826ade4a7a4ce79472249806db7f0cf06b,532800.37,1,0,96.43196498030493,0
2088,0x364515caf9d7cea6575e0dc17a3538cd88e66823,16188.07,1,0,99.3002418210519,0
2089,0x36459e1f2a115bf720140314e8e212b57aefc8fa,96717.38,1,0,89.96557955321063,0
2090,0x364bc189cf2a6bc58b737cf9f7052a54e8a1737c,15392.6,1,0,98.18506138441711,0
2091,0x3658786ecd837b5f97a3a40fbc4baab051f71518,259433.22,2,0,91.21581871194216,0
2092,0x36592cccdf4342a4282d7e6d5064c2d486ba6bfb,64.17,2,0,100.0,0
2093,0x365ae9e01caa1c26cf48b02c32ceaa65b7fb037f,379403.92,1,0,92.80709128848882,0
2094,0x365b730b44056e1016bb0276c29585cd8bdedf73,65.82,1,0,100.0,0
2095,0x36628bb28199a4f2e131fee8faa6b39237a6f33b,649236.18,3,0,94.360085968255,0
2096,0x367ab58c0746c85e7daaaf067bb6334af39a0ded,219135.02,1,0,84.90358470630404,0
2097,0x3681f7a0b330822a3342976888e771a2481835b0,318.18,1,0,100.0,0
2098,0x3682e986e96e73939ed3238843c71d3d778fe5ba,135382.23,1,0,96.07750323621315,0
2099,0x36889bdb284d4490c03399dbe11b73983ec2a424,327.67,3,0,94.2528483860144,0
2100,0x36bb84e84e5990e0e8b06f1d6b3afc70e09a4cf5,5.7,2,1,89.58623683902672,0
2101,0x36bdc74443466d1b5b1c08963a6efe9bcbcc194f,1642365.92,1,0,96.0380068397827,0
2102,0x36c0b719e36197a4454baac43489a0fc620ef070,234671.05,1,1,99.05466548235268,0
2103,0x36c0c64f8d44b2b1c50e76d4b94f5b9e6a3c2ec3,983405.0,1,0,100.0,0
2104,0x36c75efdcd7712e7501cffd8066e899a0ff5858c,107.1,2,0,82.96718166670848,0
2105,0x36cef04b8fb1679e877499a564b144b8732358fc,972841.62,3,0,96.1111296569319,0
2106,0x36cf90c4db0498ba6a525870867e700bf53a9866,300586.47,1,0,87.99142610653193,0
2107,0x36d0002a39bbe8b828da5225e9f5d2bb997bb283,551017.42,1,0,89.37062581486519,0
2108,0x36d3637516a869a81e64191532ebd83a35f3cd20,0.95,1,0,99.2255301498752,0
2109,0x36d81f643f4d962c68bdd14f7488397029e17d69,1188813.58,3,0,91.38078621583351,0
2110,0x36d9b8d8079a9c1acf7ba9988cb4017c616bff26,537.6,2,0,92.21126843792467,0
2111,0x36e5c3ed796c9d61a7b450b5b72403f0d6edcc29,244579.02,1,0,90.74514986261346,0
2112,0x36ee472dc8b51d2eb743294de3b37fddf7634b58,64.95,1,0,93.74014743423885,0
2113,0x36ef72ace88d409c2d5ef4d9c8a6c723763905a1,966339.17,1,0,88.91608882885059,0
2114,0x36f155dcea57bb0bae939ec3951061c201c45b65,325.1,2,0,93.78258528885722,0
2115,0x36f6d20f710583cb9e3c8d7926e11551b9017c40,283366.45,1,1,84.51208796830332,0
2116,0x370dfe2e82aefebd1baac9cc4dcedbd2bd7d09f9,323.77,2,0,98.55448385654648,0
2117,0x3719a4e114d213586ef12577fe4716415faa51c0,367210.5,1,0,85.5445307537879,0
2118,0x371b49434413ebb480d5efd0e77f5b11d33cdf26,10.32,1,0,86.40931723074353,0
2119,0x3721de6cff1a74d98eb610dd6cc951d7c6affae0,742071.85,2,0,91.07376026511179,0
2120,0x3721f37df5940a9473548e26166eba741ed66e79,20152.48,1,0,92.33858774328485,0
2121,0x37260cc54c423ad640945afe33e00f69f3f829c2,320.73,1,0,94.8138617975859,0
2122,0x3728eed5e5227a7b6d23142446b0f5d2f79a0719,1.45,2,0,97.93547372909659,0
2123,0x37299afb440510dcb591834753267209f6c8aeac,324.53,1,0,90.24930342212986,0
2124,0x372ae11f9768bdde6fe87d515feefbe397d935fe,327560.25,1,0,95.56811153702803,0
2125,0x3733db2a0680c13ce2a4d229733aa55e53f8cc75,9254.08,1,0,89.22155568712623,0
2126,0x373711ba374700391a48d790e0509d7a72b84c43,472021.93,1,0,85.29984270568598,0
2127,0x374456bdbd06efa8541eeafa97ca537e2539f6ac,74.07,1,0,95.14831864403733,0
2128,0x374efd41c9607f39b45beb7ca4dd9779ef58d211,689344.58,1,0,90.54839039846853,0
2129,0x3750d8ef9d9c58a11a96253acec03edde49a5fc4,27819.42,1,0,87.22324917761578,0
2130,0x375955c2e03a61a84065695c615fdecec9b5fda6,723796.85,2,0,94.72764108900093,0
2131,0x375f4f6a7a656f0eaa44d883c09f793311c6b477,108690.98,1,0,92.00623423703807,0
2132,0x3763816257ad57cc93cee16bfe7e7fb5cbf1f2f9,337061.2,3,0,93.0782814699089,0
2133,0x3766443270f43b748ebadf596a8a44a54157ffa4,1.87,2,0,89.79403631943563,0
2134,0x376693f7ef8869064880936cc6575c725d614df3,324.83,2,0,98.17206202810411,0
2135,0x3766dff018c62b5c1bc4d0f9739110eb81d75a68,6.9,1,0,95.97976569057533,0
2136,0x376fabd3b086c4321670deeba6ab4b96a9d4e8f2,433728.72,1,0,84.32063396367928,0
2137,0x3770880bc1ff7f3931afb7e137f5cde8d451e788,62.82,1,0,90.81754649979423,0
2138,0x3776672c9bb4d9a9674f4f521d64b6aac19bb8f4,326.42,1,0,91.53252972214281,0
2139,0x3776ea8bed47ece7e056951907a8981862375de2,57.37,1,0,100.0,0
2140,0x377a232b7ae8b13fe00af8d21883389b5bedc934,231351.3,1,0,87.16350710372106,0
2141,0x37839e47eb3285d1c58b7829c4bf1085d65835fb,580552.5,1,0,90.950660586615,0
2142,0x3783d70bf9d1d575107648ea5d173ba2ffe68b89,321.5,1,1,92.87843419171578,0
2143,0x378a848e973eca6b280f6caf238683b69d2f1603,799304.32,1,0,93.78768941696737,0
2144,0x378dd60fd7041f53fbefdc1c48481bda767c0fdb,1129796.05,1,0,98.47428999083562,0
2145,0x37986c6b6f2962707e6921a3084cdefdd59b974e,324.53,1,0,87.41307409363937,0
2146,0x37a9679c41e99db270bda88de8ff50c0cd23f326,38452.28,1,0,88.82557241108117,0
2147,0x37affbb38caaff87042128ccf174d51620f8960c,2.6,1,0,91.7120650345149,0
2148,0x37b28f101816769e537b090aa60c21728959da6b,768735.67,1,0,85.52712761937711,0
2149,0x37c067c8ff56048eca6fcc2ec9d229911bdb8cde,312335.48,1,0,86.0894393738873,0
2150,0x37c3088984d7ddee7c38513358bc842d2b8ad5c1,2726.18,1,0,100.0,0
2151,0x37c3c721f82e5aee6eb4b8de732348cbb606df44,319322.88,3,0,98.64943016567258,0
2152,0x37caff4d2472222832f06e34e043a766259eda53,143908.47,2,1,88.59395200210899,0
2153,0x37df7a67d3969d3318e18462bb9e6a31cc571325,1337841.2,1,1,90.49107290456762,0
2154,0x37e5f5360af6be942f20b018dc1fc44c81d7306f,183811.1,1,0,96.41282044875366,0
2155,0x37e9bdf5f7d6f9de85b9487804c23265a87f759f,229018.6,3,0,92.86224042522082,0
2156,0x37ef5819db755735139fc0aa5a6ca4f44606d413,585169.25,1,0,86.06189974943517,0
